,data
2998,2
2999,0
3000,2
3001,1
3002,3
3003,0
3004,0
3005,0
3006,0
3007,1
3008,2
3009,1
3010,1
3011,2
3012,3
3013,0
3014,0
3015,0
3016,0
3017,0
3018,3
3019,1
3020,1
3021,0
3022,0
3023,1
3024,1
3025,1
3026,2
3027,0
3028,0
3029,2
3030,0
3031,0
3032,2
3033,2
3034,1
3035,0
3036,1
3037,0
3038,0
3039,0
3040,1
3041,1
3042,0
3043,0
3044,1
3045,0
3046,2
3047,1
3048,1
3049,0
3050,0
3051,0
3052,0
3053,1
3054,0
3055,0
3056,1
3057,1
3058,0
3059,1
3060,0
3061,2
3062,1
3063,1
3064,1
3065,0
3066,1
3067,0
3068,1
3069,2
3070,1
3071,2
3072,0
3073,2
3074,3
3075,1
3076,0
3077,0
3078,1
3079,1
3080,1
3081,1
3082,1
3083,1
3084,2
3085,0
3086,1
3087,0
3088,0
3089,0
3090,0
3091,2
3092,1
3093,1
3094,0
3095,0
3096,1
3097,0
3098,0
3099,1
3100,0
3101,1
3102,0
3103,0
3104,0
3105,2
3106,1
3107,1
3108,2
3109,0
3110,1
3111,0
3112,0
3113,2
3114,1
3115,0
3116,0
3117,1
3118,0
3119,2
3120,2
3121,1
3122,0
3123,0
3124,0
3125,1
3126,0
3127,0
3128,1
3129,0
3130,0
3131,1
3132,0
3133,0
3134,1
3135,2
3136,1
3137,0
3138,0
3139,0
3140,2
3141,1
3142,1
3143,0
3144,1
3145,0
3146,1
3147,1
3148,0
3149,1
3150,0
3151,2
3152,1
3153,0
3154,0
3155,1
3156,1
3157,1
3158,2
3159,0
3160,0
3161,0
3162,1
3163,1
3164,1
3165,2
3166,1
3167,0
3168,2
3169,2
3170,0
3171,2
3172,0
3173,0
3174,0
3175,2
3176,0
3177,1
3178,1
3179,1
3180,0
3181,1
3182,0
3183,0
3184,2
3185,2
3186,1
3187,0
3188,0
3189,0
3190,1
3191,1
3192,1
3193,3
3194,1
3195,2
3196,0
3197,1
3198,1
3199,1
3200,0
3201,0
3202,0
3203,3
3204,1
3205,2
3206,2
3207,1
3208,1
3209,0
3210,2
3211,1
3212,1
3213,1
3214,0
3215,0
3216,2
3217,1
3218,1
3219,0
3220,2
3221,1
3222,0
3223,2
3224,2
3225,0
3226,0
3227,2
3228,3
3229,0
3230,0
3231,0
3232,1
3233,0
3234,0
3235,0
3236,1
3237,0
3238,0
3239,0
3240,2
3241,0
3242,0
3243,1
3244,1
3245,0
3246,2
3247,0
3248,2
3249,0
3250,0
3251,0
3252,1
3253,1
3254,1
3255,0
3256,1
3257,0
3258,0
3259,0
3260,2
3261,1
3262,1
3263,0
3264,2
3265,1
3266,2
3267,0
3268,1
3269,1
3270,2
3271,1
3272,0
3273,1
3274,0
3275,1
3276,2
3277,0
3278,0
3279,1
3280,0
3281,2
3282,0
3283,0
3284,2
3285,1
3286,1
3287,2
3288,1
3289,0
3290,0
3291,1
3292,1
3293,0
3294,1
3295,0
3296,1
3297,1
3298,2
3299,2
3300,0
3301,2
3302,0
3303,0
3304,0
3305,0
3306,2
3307,1
3308,1
3309,0
3310,0
3311,1
3312,1
3313,1
3314,2
3315,0
3316,0
3317,1
3318,1
3319,2
3320,0
3321,1
3322,1
3323,0
3324,0
3325,0
3326,2
3327,0
3328,0
3329,0
3330,1
3331,1
3332,2
3333,0
3334,2
3335,0
3336,0
3337,1
3338,0
3339,0
3340,1
3341,0
3342,1
3343,2
3344,2
3345,0
3346,1
3347,0
3348,0
3349,1
3350,2
3351,0
3352,2
3353,1
3354,2
3355,0
3356,0
3357,1
3358,0
3359,2
3360,0
3361,1
3362,1
3363,0
3364,3
3365,0
3366,2
3367,1
3368,0
3369,1
3370,0
3371,0
3372,2
3373,2
3374,0
3375,1
3376,0
3377,1
3378,2
3379,2
3380,0
3381,0
3382,1
3383,2
3384,2
3385,0
3386,0
3387,2
3388,0
3389,1
3390,1
3391,2
3392,2
3393,0
3394,1
3395,2
3396,0
3397,0
3398,2
3399,0
3400,1
3401,2
3402,1
3403,2
3404,2
3405,0
3406,0
3407,0
3408,0
3409,0
3410,0
3411,1
3412,2
3413,1
3414,2
3415,2
3416,1
3417,0
3418,2
3419,0
3420,2
3421,0
3422,1
3423,3
3424,0
3425,1
3426,0
3427,0
3428,2
3429,2
3430,2
3431,1
3432,1
3433,0
3434,1
3435,2
3436,0
3437,0
3438,2
3439,2
3440,0
3441,1
3442,0
3443,0
3444,0
3445,0
3446,1
3447,1
3448,1
3449,0
3450,0
3451,0
3452,0
3453,1
3454,1
3455,1
3456,2
3457,0
3458,0
3459,0
3460,0
3461,2
3462,0
3463,0
3464,2
3465,1
3466,2
3467,0
3468,2
3469,1
3470,0
3471,1
3472,2
3473,0
3474,0
3475,0
3476,0
3477,0
3478,0
3479,0
3480,0
3481,2
3482,2
3483,1
3484,0
3485,0
3486,0
3487,0
3488,1
3489,2
3490,0
3491,1
3492,1
3493,0
3494,2
3495,0
3496,2
3497,1
3498,2
3499,0
3500,0
3501,0
3502,1
3503,0
3504,1
3505,0
3506,1
3507,2
3508,1
3509,1
3510,1
3511,2
3512,1
3513,0
3514,0
3515,1
3516,0
3517,0
3518,0
3519,1
3520,0
3521,2
3522,0
3523,0
3524,1
3525,0
3526,1
3527,0
3528,2
3529,1
3530,0
3531,0
3532,0
3533,1
3534,0
3535,0
3536,1
3537,2
3538,0
3539,0
3540,0
3541,1
3542,0
3543,0
3544,0
3545,2
3546,2
3547,0
3548,1
3549,1
3550,0
3551,0
3552,0
3553,1
3554,0
3555,0
3556,0
3557,2
3558,0
3559,1
3560,1
3561,0
3562,0
3563,0
3564,2
3565,0
3566,0
3567,1
3568,0
3569,1
3570,0
3571,1
3572,1
3573,1
3574,0
3575,0
3576,0
3577,0
3578,1
3579,1
3580,1
3581,0
3582,2
3583,1
3584,0
3585,0
3586,0
3587,2
3588,0
3589,0
3590,0
3591,0
3592,0
3593,1
3594,1
3595,2
3596,1
3597,1
3598,0
3599,2
3600,0
3601,2
3602,1
3603,1
3604,0
3605,0
3606,1
3607,0
3608,0
3609,1
3610,0
3611,0
3612,0
3613,1
3614,0
3615,0
3616,1
3617,0
3618,0
3619,0
3620,1
3621,2
3622,0
3623,2
3624,0
3625,2
3626,2
3627,2
3628,0
3629,1
3630,0
3631,0
3632,1
3633,1
3634,0
3635,1
3636,1
3637,1
3638,0
3639,0
3640,2
3641,2
3642,0
3643,1
3644,0
3645,1
3646,1
3647,0
3648,1
3649,0
3650,0
3651,2
3652,0
3653,0
3654,0
3655,0
3656,1
3657,0
3658,3
3659,1
3660,0
3661,0
3662,1
3663,1
3664,2
3665,0
3666,3
3667,2
3668,1
3669,1
3670,1
3671,1
3672,0
3673,1
3674,1
3675,0
3676,0
3677,0
3678,0
3679,0
3680,0
3681,2
3682,2
3683,1
3684,0
3685,2
3686,1
3687,2
3688,0
3689,0
3690,0
3691,1
3692,1
3693,1
3694,0
3695,1
3696,0
3697,1
3698,0
3699,0
3700,2
3701,2
3702,1
3703,1
3704,2
3705,1
3706,1
3707,1
3708,0
3709,2
3710,0
3711,0
3712,3
3713,1
3714,2
3715,1
3716,0
3717,0
3718,2
3719,0
3720,0
3721,1
3722,1
3723,0
3724,2
3725,0
3726,1
3727,1
3728,0
3729,2
3730,2
3731,0
3732,1
3733,1
3734,2
3735,0
3736,1
3737,0
3738,0
3739,1
3740,2
3741,2
3742,2
3743,1
3744,1
3745,0
3746,0
3747,0
3748,0
3749,0
3750,2
3751,0
3752,0
3753,0
3754,2
3755,1
3756,1
3757,2
3758,0
3759,2
3760,0
3761,2
3762,2
3763,1
3764,0
3765,3
3766,0
3767,0
3768,2
3769,0
3770,0
3771,1
3772,0
3773,1
3774,1
3775,1
3776,0
3777,0
3778,2
3779,0
3780,2
3781,1
3782,1
3783,1
3784,1
3785,1
3786,0
3787,0
3788,2
3789,0
3790,0
3791,0
3792,1
3793,0
3794,0
3795,0
3796,2
3797,0
3798,0
3799,0
3800,0
3801,1
3802,1
3803,0
3804,2
3805,0
3806,1
3807,0
3808,0
3809,1
3810,0
3811,2
3812,1
3813,1
3814,2
3815,0
3816,0
3817,1
3818,0
3819,1
3820,1
3821,1
3822,1
3823,2
3824,0
3825,1
3826,2
3827,1
3828,0
3829,0
3830,1
3831,0
3832,1
3833,1
3834,0
3835,1
3836,2
3837,0
3838,2
3839,2
3840,1
3841,0
3842,0
3843,0
3844,1
3845,0
3846,1
3847,1
3848,1
3849,1
3850,0
3851,0
3852,2
3853,1
3854,0
3855,0
3856,0
3857,2
3858,2
3859,1
3860,0
3861,0
3862,0
3863,1
3864,0
3865,1
3866,0
3867,1
3868,0
3869,0
3870,0
3871,1
3872,0
3873,2
3874,0
3875,0
3876,0
3877,1
3878,1
3879,0
3880,2
3881,2
3882,0
3883,1
3884,2
3885,1
3886,0
3887,1
3888,1
3889,2
3890,0
3891,0
3892,2
3893,0
3894,0
3895,0
3896,2
3897,2
3898,1
3899,0
3900,0
3901,1
3902,0
3903,0
3904,0
3905,0
3906,0
3907,0
3908,0
3909,0
3910,0
3911,0
3912,1
3913,0
3914,1
3915,0
3916,2
3917,1
3918,0
3919,2
3920,0
3921,2
3922,1
3923,2
3924,1
3925,2
3926,1
3927,0
3928,0
3929,0
3930,2
3931,1
3932,0
3933,0
3934,0
3935,1
3936,0
3937,0
3938,0
3939,0
3940,1
3941,1
3942,1
3943,2
3944,0
3945,2
3946,1
3947,0
3948,0
3949,0
3950,2
3951,1
3952,1
3953,2
3954,0
3955,1
3956,1
3957,0
3958,1
3959,2
3960,0
3961,0
3962,0
3963,1
3964,0
3965,2
3966,0
3967,0
3968,1
3969,0
3970,2
3971,0
3972,0
3973,0
3974,0
3975,1
3976,2
3977,1
3978,1
3979,2
3980,0
3981,0
3982,1
3983,0
3984,2
3985,0
3986,1
3987,1
3988,2
3989,1
3990,0
3991,0
3992,0
3993,1
3994,1
3995,1
3996,1
3997,2
3998,0
3999,1
4000,0
4001,1
4002,0
4003,0
4004,1
4005,0
4006,1
4007,0
4008,1
4009,0
4010,1
4011,0
4012,2
4013,0
4014,1
4015,0
4016,0
4017,0
4018,0
4019,0
4020,0
4021,0
4022,1
4023,0
4024,0
4025,0
4026,0
4027,1
4028,2
4029,0
4030,1
4031,0
4032,2
4033,1
4034,1
4035,0
4036,1
4037,0
4038,0
4039,1
4040,2
4041,1
4042,1
4043,1
4044,1
4045,0
4046,0
4047,2
4048,1
4049,1
4050,1
4051,0
4052,2
4053,1
4054,1
4055,0
4056,0
4057,2
4058,0
4059,0
4060,0
4061,1
4062,1
4063,2
4064,1
4065,0
4066,0
4067,1
4068,1
4069,0
4070,0
4071,2
4072,1
4073,0
4074,1
4075,0
4076,1
4077,1
4078,1
4079,1
4080,0
4081,1
4082,0
4083,0
4084,1
4085,1
4086,0
4087,0
4088,1
4089,0
4090,2
4091,2
4092,0
4093,2
4094,2
4095,1
4096,0
4097,1
4098,2
4099,0
4100,0
4101,2
4102,0
4103,1
4104,0
4105,2
4106,1
4107,0
4108,2
4109,1
4110,1
4111,0
4112,0
4113,2
4114,0
4115,0
4116,2
4117,1
4118,0
4119,0
4120,1
4121,0
4122,1
4123,1
4124,2
4125,0
4126,0
4127,1
4128,0
4129,1
4130,0
4131,3
4132,1
4133,2
4134,2
4135,2
4136,0
4137,1
4138,0
4139,3
4140,2
4141,2
4142,0
4143,0
4144,2
4145,1
4146,2
4147,2
4148,2
4149,0
4150,0
4151,0
4152,0
4153,1
4154,0
4155,1
4156,0
4157,1
4158,1
4159,0
4160,1
4161,2
4162,1
4163,2
4164,0
4165,0
4166,0
4167,1
4168,0
4169,0
4170,0
4171,1
4172,0
4173,1
4174,1
4175,1
4176,1
4177,1
4178,1
4179,0
4180,1
4181,0
4182,1
4183,0
4184,0
4185,2
4186,2
4187,1
4188,0
4189,0
4190,1
4191,0
4192,0
4193,1
4194,0
4195,0
4196,1
4197,0
4198,0
4199,1
4200,0
4201,1
4202,0
4203,1
4204,0
4205,2
4206,0
4207,2
4208,1
4209,0
4210,2
4211,2
4212,1
4213,0
4214,0
4215,1
4216,0
4217,2
4218,0
4219,1
4220,0
4221,0
4222,2
4223,1
4224,1
4225,1
4226,0
4227,1
4228,0
4229,1
4230,2
4231,0
4232,0
4233,1
4234,0
4235,0
4236,0
4237,0
4238,0
4239,0
4240,0
4241,0
4242,0
4243,0
4244,1
4245,2
4246,0
4247,2
4248,0
4249,2
4250,0
4251,2
4252,0
4253,2
4254,0
4255,0
4256,1
4257,1
4258,2
4259,2
4260,0
4261,1
4262,0
4263,1
4264,1
4265,1
4266,0
4267,2
4268,0
4269,1
4270,0
4271,0
4272,2
4273,3
4274,1
4275,1
4276,0
4277,1
4278,0
4279,1
4280,0
4281,0
4282,1
4283,0
4284,0
4285,0
4286,2
4287,1
4288,0
4289,2
4290,0
4291,0
4292,0
4293,0
4294,0
4295,2
4296,0
4297,1
4298,1
4299,0
4300,0
4301,1
4302,0
4303,0
4304,0
4305,0
4306,1
4307,1
4308,0
4309,0
4310,0
4311,1
4312,1
4313,1
4314,0
4315,1
4316,1
4317,0
4318,0
4319,2
4320,0
4321,1
4322,1
4323,0
4324,0
4325,1
4326,0
4327,1
4328,1
4329,0
4330,1
4331,0
4332,0
4333,0
4334,0
4335,2
4336,0
4337,0
4338,2
4339,0
4340,1
4341,1
4342,1
4343,0
4344,2
4345,1
4346,2
4347,0
4348,2
4349,1
4350,1
4351,0
4352,0
4353,2
4354,1
4355,0
4356,0
4357,1
4358,2
4359,0
4360,1
4361,1
4362,0
4363,0
4364,0
4365,0
4366,2
4367,0
4368,2
4369,1
4370,2
4371,1
4372,0
4373,1
4374,0
4375,0
4376,1
4377,0
4378,0
4379,1
4380,1
4381,0
4382,2
4383,0
4384,2
4385,2
4386,1
4387,0
4388,2
4389,0
4390,1
4391,0
4392,2
4393,2
4394,0
4395,0
4396,0
4397,0
4398,2
4399,0
4400,1
4401,0
4402,0
4403,0
4404,1
4405,2
4406,2
4407,0
4408,0
4409,1
4410,0
4411,1
4412,0
4413,0
4414,0
4415,0
4416,2
4417,2
4418,0
4419,0
4420,0
4421,1
4422,1
4423,0
4424,0
4425,1
4426,1
4427,2
4428,0
4429,1
4430,0
4431,1
4432,1
4433,1
4434,1
4435,0
4436,0
4437,0
4438,0
4439,2
4440,1
4441,1
4442,1
4443,0
4444,0
4445,0
4446,2
4447,0
4448,0
4449,0
4450,1
4451,0
4452,1
4453,0
4454,0
4455,1
4456,1
4457,0
4458,1
4459,0
4460,2
4461,1
4462,0
4463,0
4464,2
4465,1
4466,2
4467,1
4468,1
4469,0
4470,0
4471,0
4472,0
4473,1
4474,1
4475,1
4476,0
4477,0
4478,0
4479,0
4480,1
4481,2
4482,0
4483,0
4484,0
4485,0
4486,0
4487,2
4488,1
4489,1
4490,0
4491,1
4492,2
4493,1
4494,2
4495,0
4496,1
4497,0
4498,1
4499,0
4500,1
4501,2
4502,3
4503,0
4504,2
4505,1
4506,1
4507,0
4508,1
4509,0
4510,0
4511,1
4512,1
4513,0
4514,2
4515,2
4516,0
4517,0
4518,0
4519,1
4520,1
4521,1
4522,2
4523,0
4524,0
4525,1
4526,1
4527,2
4528,0
4529,1
4530,0
4531,1
4532,1
4533,0
4534,0
4535,2
4536,1
4537,2
4538,1
4539,0
4540,0
4541,1
4542,0
4543,2
4544,0
4545,1
4546,0
4547,0
4548,2
4549,1
4550,1
4551,1
4552,0
4553,0
4554,1
4555,0
4556,1
4557,0
4558,0
4559,0
4560,2
4561,0
4562,1
4563,0
4564,1
4565,1
4566,0
4567,0
4568,0
4569,0
4570,2
4571,0
4572,1
4573,0
4574,1
4575,1
4576,0
4577,1
4578,0
4579,1
4580,1
4581,0
4582,0
4583,1
4584,0
4585,0
4586,1
4587,3
4588,2
4589,2
4590,2
4591,1
4592,0
4593,1
4594,2
4595,2
4596,0
4597,0
4598,0
4599,1
4600,1
4601,0
4602,1
4603,0
4604,1
4605,2
4606,1
4607,2
4608,0
4609,1
4610,2
4611,2
4612,2
4613,0
4614,0
4615,0
4616,1
4617,0
4618,0
4619,0
4620,2
4621,1
4622,0
4623,0
4624,0
4625,3
4626,1
4627,0
4628,1
4629,1
4630,1
4631,0
4632,0
4633,0
4634,2
4635,1
4636,1
4637,0
4638,0
4639,0
4640,1
4641,0
4642,0
4643,2
4644,2
4645,0
4646,1
4647,1
4648,2
4649,3
4650,1
4651,0
4652,2
4653,0
4654,0
4655,0
4656,2
4657,0
4658,0
4659,2
4660,1
4661,2
4662,1
4663,0
4664,0
4665,2
4666,1
4667,0
4668,0
4669,1
4670,0
4671,0
4672,1
4673,0
4674,1
4675,1
4676,1
4677,0
4678,0
4679,1
4680,0
4681,1
4682,2
4683,2
4684,0
4685,0
4686,0
4687,0
4688,0
4689,2
4690,0
4691,0
4692,2
4693,2
4694,1
4695,0
4696,0
4697,1
4698,0
4699,0
4700,0
4701,2
4702,1
4703,0
4704,0
4705,0
4706,1
4707,1
4708,0
4709,1
4710,1
4711,0
4712,0
4713,1
4714,0
4715,1
4716,1
4717,1
4718,1
4719,0
4720,0
4721,1
4722,1
4723,1
4724,0
4725,2
4726,0
4727,1
4728,0
4729,0
4730,0
4731,0
4732,2
4733,0
4734,0
4735,1
4736,2
4737,1
4738,0
4739,0
4740,0
4741,0
4742,2
4743,0
4744,0
4745,1
4746,0
4747,0
4748,0
4749,1
4750,1
4751,1
4752,2
4753,1
4754,1
4755,1
4756,0
4757,2
4758,0
4759,0
4760,1
4761,1
4762,1
4763,2
4764,0
4765,2
4766,2
4767,0
4768,1
4769,0
4770,1
4771,0
4772,2
4773,1
4774,2
4775,2
4776,0
4777,2
4778,2
4779,2
4780,2
4781,0
4782,0
4783,2
4784,2
4785,0
4786,1
4787,2
4788,2
4789,3
4790,0
4791,1
4792,0
4793,0
4794,1
4795,2
4796,1
4797,0
4798,1
4799,0
4800,0
4801,1
4802,0
4803,1
4804,0
4805,0
4806,0
4807,0
4808,2
4809,0
4810,0
4811,0
4812,2
4813,1
4814,1
4815,0
4816,0
4817,1
4818,1
4819,0
4820,1
4821,2
4822,3
4823,1
4824,2
4825,2
4826,2
4827,0
4828,0
4829,0
4830,1
4831,0
4832,1
4833,0
4834,1
4835,1
4836,0
4837,1
4838,0
4839,0
4840,0
4841,1
4842,0
4843,1
4844,0
4845,0
4846,0
4847,0
4848,0
4849,0
4850,0
4851,1
4852,3
4853,2
4854,1
4855,1
4856,1
4857,1
4858,1
4859,0
4860,1
4861,2
4862,0
4863,0
4864,1
4865,0
4866,1
4867,0
4868,1
4869,1
4870,0
4871,0
4872,1
4873,0
4874,1
4875,0
4876,0
4877,2
4878,1
4879,2
4880,1
4881,1
4882,0
4883,1
4884,1
4885,0
4886,1
4887,1
4888,2
4889,2
4890,0
4891,0
4892,2
4893,1
4894,0
4895,0
4896,1
4897,1
4898,0
4899,1
4900,1
4901,0
4902,0
4903,0
4904,1
4905,1
4906,1
4907,0
4908,0
4909,1
4910,2
4911,1
4912,0
4913,1
4914,0
4915,0
4916,0
4917,0
4918,0
4919,0
4920,0
4921,2
4922,0
4923,0
4924,1
4925,1
4926,1
4927,0
4928,1
4929,0
4930,0
4931,1
4932,0
4933,0
4934,0
4935,0
4936,0
4937,1
4938,2
4939,1
4940,0
4941,0
4942,1
4943,2
4944,0
4945,0
4946,2
4947,2
4948,2
4949,0
4950,2
4951,1
4952,0
4953,1
4954,1
4955,0
4956,0
4957,1
4958,1
4959,2
4960,0
4961,0
4962,1
4963,0
4964,0
4965,2
4966,0
4967,1
4968,0
4969,0
4970,0
4971,0
4972,2
4973,1
4974,2
4975,0
4976,1
4977,0
4978,0
4979,0
4980,0
4981,0
4982,2
4983,0
4984,1
4985,0
4986,0
4987,1
4988,0
4989,2
4990,0
4991,1
4992,2
4993,1
4994,1
4995,2
4996,2
4997,0
4998,2
4999,0
5000,0
5001,2
5002,2
5003,1
5004,0
5005,2
5006,2
5007,0
5008,0
5009,1
5010,1
5011,2
5012,0
5013,1
5014,0
5015,0
5016,1
5017,1
5018,0
5019,1
5020,0
5021,2
5022,0
5023,0
5024,1
5025,0
5026,0
5027,2
5028,0
5029,1
5030,0
5031,0
5032,0
5033,1
5034,2
5035,1
5036,0
5037,0
5038,1
5039,0
5040,3
5041,0
5042,0
5043,1
5044,0
5045,0
5046,0
5047,1
5048,1
5049,0
5050,0
5051,1
5052,1
5053,0
5054,1
5055,3
5056,0
5057,1
5058,1
5059,2
5060,0
5061,0
5062,1
5063,0
5064,2
5065,1
5066,1
5067,0
5068,2
5069,1
5070,1
5071,1
5072,2
5073,1
5074,0
5075,1
5076,0
5077,2
5078,2
5079,0
5080,3
5081,1
5082,0
5083,2
5084,0
5085,1
5086,2
5087,1
5088,2
5089,1
5090,2
5091,0
5092,2
5093,0
5094,0
5095,0
5096,1
5097,0
5098,1
5099,2
5100,0
5101,0
5102,0
5103,1
5104,2
5105,0
5106,2
5107,1
5108,1
5109,1
5110,1
5111,0
5112,0
5113,0
5114,1
5115,0
5116,2
5117,0
5118,3
5119,0
5120,0
5121,1
5122,1
5123,0
5124,1
5125,1
5126,1
5127,3
5128,0
5129,2
5130,1
5131,2
5132,1
5133,1
5134,2
5135,0
5136,2
5137,0
5138,0
5139,0
5140,2
5141,0
5142,0
5143,2
5144,2
5145,1
5146,1
5147,2
5148,0
5149,1
5150,1
5151,0
5152,0
5153,0
5154,1
5155,2
5156,1
5157,2
5158,1
5159,1
5160,0
5161,0
5162,0
5163,1
5164,0
5165,0
5166,0
5167,1
5168,1
5169,0
5170,0
5171,1
5172,0
5173,0
5174,0
5175,0
5176,0
5177,0
5178,2
5179,0
5180,1
5181,0
5182,0
5183,1
5184,2
5185,2
5186,0
5187,0
5188,0
5189,1
5190,0
5191,2
5192,1
5193,0
5194,0
5195,1
5196,2
5197,1
5198,1
5199,1
5200,2
5201,1
5202,2
5203,0
5204,0
5205,0
5206,0
5207,0
5208,1
5209,0
5210,0
5211,0
5212,0
5213,1
5214,0
5215,0
5216,1
5217,0
5218,0
5219,0
5220,2
5221,1
5222,0
5223,0
5224,0
5225,0
5226,1
5227,1
5228,1
5229,0
5230,1
5231,2
5232,0
5233,0
5234,0
5235,2
5236,2
5237,2
5238,0
5239,0
5240,0
5241,0
5242,1
5243,2
5244,0
5245,0
5246,0
5247,0
5248,1
5249,1
5250,1
5251,0
5252,2
5253,0
5254,0
5255,1
5256,0
5257,0
5258,2
5259,0
5260,2
5261,2
5262,0
5263,0
5264,2
5265,0
5266,2
5267,0
5268,1
5269,1
5270,0
5271,1
5272,3
5273,0
5274,0
5275,2
5276,1
5277,0
5278,0
5279,1
5280,0
5281,0
5282,2
5283,1
5284,2
5285,2
5286,0
5287,1
5288,2
5289,2
5290,0
5291,0
5292,0
5293,0
5294,1
5295,0
5296,1
5297,0
5298,1
5299,0
5300,1
5301,1
5302,1
5303,0
5304,0
5305,1
5306,1
5307,1
5308,0
5309,1
5310,1
5311,1
5312,0
5313,1
5314,0
5315,1
5316,1
5317,0
5318,0
5319,1
5320,2
5321,0
5322,0
5323,1
5324,0
5325,2
5326,0
5327,0
5328,2
5329,2
5330,2
5331,0
5332,1
5333,1
5334,2
5335,0
5336,0
5337,1
5338,1
5339,2
5340,0
5341,1
5342,1
5343,0
5344,1
5345,2
5346,0
5347,2
5348,2
5349,2
5350,0
5351,0
5352,1
5353,0
5354,1
5355,0
5356,0
5357,1
5358,2
5359,0
5360,1
5361,1
5362,1
5363,1
5364,0
5365,0
5366,0
5367,1
5368,1
5369,0
5370,0
5371,0
5372,0
5373,0
5374,2
5375,0
5376,0
5377,1
5378,1
5379,2
5380,2
5381,0
5382,1
5383,0
5384,2
5385,0
5386,0
5387,0
5388,0
5389,0
5390,0
5391,1
5392,0
5393,1
5394,1
5395,0
5396,0
5397,1
5398,0
5399,0
5400,1
5401,2
5402,0
5403,0
5404,0
5405,0
5406,2
5407,1
5408,2
5409,1
5410,1
5411,0
5412,2
5413,1
5414,1
5415,0
5416,2
5417,1
5418,0
5419,1
5420,0
5421,1
5422,0
5423,0
5424,0
5425,1
5426,1
5427,2
5428,1
5429,1
5430,0
5431,0
5432,0
5433,1
5434,0
5435,0
5436,0
5437,0
5438,0
5439,1
5440,0
5441,0
5442,0
5443,0
5444,0
5445,1
5446,0
5447,1
5448,1
5449,0
5450,2
5451,2
5452,2
5453,1
5454,2
5455,0
5456,0
5457,0
5458,0
5459,0
5460,1
5461,0
5462,1
5463,1
5464,0
5465,0
5466,0
5467,1
5468,0
5469,2
5470,0
5471,1
5472,2
5473,0
5474,0
5475,1
5476,2
5477,1
5478,0
5479,0
5480,1
5481,2
5482,2
5483,0
5484,1
5485,0
5486,0
5487,0
5488,0
5489,0
5490,1
5491,2
5492,0
5493,1
5494,0
5495,0
5496,1
5497,1
5498,0
5499,0
5500,0
5501,0
5502,1
5503,0
5504,1
5505,2
5506,1
5507,0
5508,1
5509,0
5510,0
5511,1
5512,0
5513,2
5514,1
5515,2
5516,0
5517,1
5518,0
5519,1
5520,1
5521,2
5522,1
5523,0
5524,2
5525,0
5526,0
5527,0
5528,0
5529,0
5530,2
5531,2
5532,0
5533,2
5534,1
5535,1
5536,2
5537,0
5538,1
5539,1
5540,1
5541,0
5542,0
5543,0
5544,0
5545,0
5546,0
5547,0
5548,0
5549,1
5550,0
5551,0
5552,0
5553,2
5554,0
5555,0
5556,0
5557,0
5558,0
5559,0
5560,0
5561,1
5562,1
5563,2
5564,0
5565,1
5566,2
5567,0
5568,0
5569,2
5570,0
5571,1
5572,0
5573,0
5574,1
5575,0
5576,2
5577,0
5578,1
5579,1
5580,1
5581,0
5582,1
5583,0
5584,0
5585,0
5586,0
5587,2
5588,0
5589,2
5590,2
5591,0
5592,0
5593,1
5594,0
5595,0
5596,0
5597,2
5598,2
5599,2
5600,0
5601,0
5602,2
5603,1
5604,0
5605,0
5606,2
5607,0
5608,0
5609,0
5610,1
5611,1
5612,1
5613,0
5614,0
5615,2
5616,0
5617,0
5618,0
5619,2
5620,1
5621,1
5622,1
5623,0
5624,1
5625,0
5626,1
5627,0
5628,1
5629,2
5630,2
5631,1
5632,2
5633,0
5634,1
5635,1
5636,0
5637,1
5638,0
5639,2
5640,1
5641,1
5642,0
5643,2
5644,0
5645,0
5646,1
5647,1
5648,0
5649,0
5650,0
5651,1
5652,2
5653,2
5654,0
5655,0
5656,1
5657,1
5658,1
5659,0
5660,0
5661,2
5662,0
5663,1
5664,0
5665,0
5666,1
5667,1
5668,3
5669,0
5670,2
5671,2
5672,0
5673,0
5674,0
5675,1
5676,1
5677,1
5678,0
5679,1
5680,2
5681,2
5682,2
5683,0
5684,2
5685,0
5686,1
5687,2
5688,0
5689,2
5690,1
5691,0
5692,0
5693,0
5694,0
5695,0
5696,0
5697,0
5698,2
5699,0
5700,1
5701,1
5702,1
5703,2
5704,1
5705,2
5706,0
5707,0
5708,1
5709,0
5710,1
5711,2
5712,2
5713,1
5714,0
5715,0
5716,0
5717,1
5718,0
5719,0
5720,0
5721,1
5722,0
5723,1
5724,0
5725,1
5726,0
5727,2
5728,2
5729,1
5730,0
5731,1
5732,0
5733,2
5734,2
5735,1
5736,1
5737,0
5738,0
5739,1
5740,1
5741,0
5742,0
5743,1
5744,1
5745,2
5746,1
5747,2
5748,2
5749,1
5750,1
5751,3
5752,0
5753,0
5754,0
5755,1
5756,2
5757,1
5758,1
5759,0
5760,0
5761,1
5762,0
